X1,datotid_senest_aendret_i_sfien_,overskrift_,token_length_mean_mean,token_length_mean_std,token_length_mean_count,token_length_mean_se,token_length_median_mean,token_length_median_std,token_length_median_count,token_length_median_se,token_length_std_mean,token_length_std_std,token_length_std_count,token_length_std_se,sentence_length_mean_mean,sentence_length_mean_std,sentence_length_mean_count,sentence_length_mean_se,sentence_length_median_mean,sentence_length_median_std,sentence_length_median_count,sentence_length_median_se,sentence_length_std_mean,sentence_length_std_std,sentence_length_std_count,sentence_length_std_se,syllables_per_token_mean_mean,syllables_per_token_mean_std,syllables_per_token_mean_count,syllables_per_token_mean_se,syllables_per_token_median_mean,syllables_per_token_median_std,syllables_per_token_median_count,syllables_per_token_median_se,syllables_per_token_std_mean,syllables_per_token_std_std,syllables_per_token_std_count,syllables_per_token_std_se,n_tokens_mean,n_tokens_std,n_tokens_count,n_tokens_se,n_unique_tokens_mean,n_unique_tokens_std,n_unique_tokens_count,n_unique_tokens_se,proportion_unique_tokens_mean,proportion_unique_tokens_std,proportion_unique_tokens_count,proportion_unique_tokens_se,n_characters_mean,n_characters_std,n_characters_count,n_characters_se,n_sentences_mean,n_sentences_std,n_sentences_count,n_sentences_se,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_count,flesch_reading_ease_se,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_count,flesch_kincaid_grade_se,gunning_fog_mean,gunning_fog_std,gunning_fog_count,gunning_fog_se,automated_readability_index_mean,automated_readability_index_std,automated_readability_index_count,automated_readability_index_se,coleman_liau_index_mean,coleman_liau_index_std,coleman_liau_index_count,coleman_liau_index_se,lix_mean,lix_std,lix_count,lix_se,rix_mean,rix_std,rix_count,rix_se,dependency_distance_mean_mean,dependency_distance_mean_std,dependency_distance_mean_count,dependency_distance_mean_se,dependency_distance_std_mean,dependency_distance_std_std,dependency_distance_std_count,dependency_distance_std_se,prop_adjacent_dependency_relation_mean_mean,prop_adjacent_dependency_relation_mean_std,prop_adjacent_dependency_relation_mean_count,prop_adjacent_dependency_relation_mean_se,prop_adjacent_dependency_relation_std_mean,prop_adjacent_dependency_relation_std_std,prop_adjacent_dependency_relation_std_count,prop_adjacent_dependency_relation_std_se,dw_ek_borger_mean,dw_ek_borger_std,dw_ek_borger_count,dw_ek_borger_se,dw_sk_kontakt_mean,dw_sk_kontakt_std,dw_sk_kontakt_count,dw_sk_kontakt_se,dw_sk_lpr3kontakt_mean,dw_sk_lpr3kontakt_std,dw_sk_lpr3kontakt_count,dw_sk_lpr3kontakt_se,afdeling_resultat_udfoert_mean,afdeling_resultat_udfoert_std,afdeling_resultat_udfoert_count,afdeling_resultat_udfoert_se,quarter,date
4,1,Journalnotat,5.175873011345263,1.1880136981081066,2258,0.024913010899727268,4.222099202834367,1.4516070952439528,2258,0.030440645123473338,3.1454247825496258,0.9223040720869488,2258,0.01934099870847963,11.848607087112061,7.455511277133855,2274,0.15634435360977922,11.305628847845206,7.500449845748075,2274,0.15728672914929276,4.495050686320244,4.506697855588652,2274,0.09450683352965913,1.8789847832201434,0.4164617506773936,2258,0.00873333039043905,1.3494242692648362,0.5923019127509979,2258,0.012420752413708411,1.0998020597735596,0.32103898368389766,2258,0.0067322857577240694,64.75153913808268,141.19148667083567,2274,2.960828694131048,43.33201407211961,59.85491451526971,2274,1.2551758789446765,0.852289161390238,0.13975656127186836,2258,0.002930737869284759,324.82102022867196,723.0610804552917,2274,15.16281218578345,5.367634124890062,10.532806684901269,2274,0.22087618026925102,35.76133352919758,34.27248222704737,2258,0.7187044430908937,11.235720920862265,5.089169658542696,2258,0.10672144553193384,14.605926901032497,5.5754562137703765,2258,0.11691902344713005,8.914644548647175,5.876965855602912,2258,0.12324177292830936,11.05508153350723,6.484307872645696,2258,0.1359779209327849,41.13658698219262,14.346127631776683,2258,0.3008426877808675,3.2260493751875265,2.0830786151841196,2258,0.04368279618973575,2.2185723521895118,0.6926451810712577,2274,0.01452498146540864,0.53842679159291,0.4612608737126542,2274,0.00967278171347766,0.39341847628733756,0.08578789037688525,2274,0.001798998320833725,0.06373265046305467,0.06297785229831704,2274,0.001320664840184877,2188882.411169745,2007666.9513710537,2274,42101.390516103165,15583964.526077097,2805250.5127586178,882,58826.961938330554,2287801.698328936,5859061.487882316,2274,122866.31285669057,660019.1231310467,19.247542547227436,2274,0.40362685887876637,1,2019-01-01T00:00:00Z
5,1,Konklusion,5.39024513511896,0.8543981152993154,1531,0.021835979923529546,4.387001959503593,1.1007874005925697,1531,0.02813298759559295,3.513994836276641,0.8227588817189364,1531,0.021027371317206722,12.507176533544856,6.347285212878328,1531,0.1622185138233511,11.752449379490528,6.4503218906773085,1531,0.16485183754857674,5.623907862853849,4.29958311198438,1531,0.10988508615792926,1.9648762388659666,0.3006782244540859,1531,0.007684478178327738,1.468647942521228,0.536568071104469,1531,0.013713150132757028,1.21744680556022,0.2907172191691491,1531,0.007429903282239798,88.56368386675375,104.78736184842275,1531,2.6780662182994144,61.27041149575441,54.473007344711256,1531,1.3921747642627853,0.8186701878294573,0.13346580845301648,1531,0.0034110055507750514,480.48138471587197,562.6554734851403,1531,14.379869761980236,7.097322011757021,7.626514593825637,1531,0.19491196969569805,27.911686010391218,25.489918863648562,1531,0.6514496539637593,12.473338466700902,4.078616261397766,1531,0.10423780343717508,15.856034325087911,4.638794930450295,1531,0.11855437313926914,10.211642853182731,4.7186575979245005,1531,0.12059543523009005,12.814448319536943,4.932845540341927,1531,0.12606946838482205,45.027310867681955,11.661377157851923,1531,0.2980315533705912,3.955216884382471,2.209512201100781,1531,0.05646883250336786,2.307414274048882,0.5712604307846424,1531,0.014599787937676278,0.6435628042269026,0.41362469519683864,1531,0.010571067958208356,0.3877819936415387,0.059597775099346835,1531,0.0015231492172714644,0.07627286465476729,0.0581412388250997,1531,0.0014859243027113358,2628307.80731548,2011549.1411390249,1531,51409.46108678767,15880358.38109756,2461407.535997936,656,62906.559105466185,9148654.806662312,8635305.746352315,1531,220693.7954735904,660014.9941214892,18.139707412950813,1531,0.46359920486209927,1,2019-01-01T00:00:00Z
6,1,Kontaktårsag,6.03794642242767,1.6843690489363672,1431,0.0445263848397849,5.1254367575122295,2.054967391575388,1431,0.05432317161626464,3.6035369027672464,1.1670593434805234,1431,0.03085127543248018,10.943326594576684,5.953678192793998,1431,0.15738579772169367,10.581411600279525,5.988641086418121,1431,0.15831004366269077,3.3651928013973125,3.817288317981778,1431,0.10091021845729314,2.1510977119276293,0.6024068508275282,1431,0.015924656943208153,1.686932215234102,0.810441316549104,1431,0.021424059040692237,1.2575379503817528,0.42381150268106377,1431,0.011203479474893566,46.652690426275335,77.82520484066075,1431,2.0573134035908476,34.463312368972744,43.1720401611724,1431,1.1412551636168389,0.8996496210348873,0.12045131808753963,1431,0.00318413696037213,257.685534591195,406.72479526617514,1431,10.751791461224252,3.983927323549965,5.657511272292172,1431,0.14955660952365285,13.74465707742726,49.12615794322213,1431,1.2986525819037433,14.060850372630933,6.641328539132424,1431,0.17556387097447118,16.952703358109975,6.390164031765386,1431,0.16892432394635304,12.480390946922665,7.333942210472748,1431,0.19387314998602156,15.228418686980072,7.076684696594786,1431,0.18707253400872734,50.10653606815681,16.217344089457086,1431,0.4287063482093571,3.8784624699380847,2.2831222615730167,1431,0.06035445766429583,2.198782054119739,0.732962252494092,1431,0.019375895887066074,0.41327417412135137,0.4330672676445102,1431,0.011448156110936759,0.3781951342589082,0.08624036398162946,1431,0.002279768580284707,0.0535570824966924,0.06260172241259045,1431,0.001654879840933064,2658806.7721872814,1989324.510645766,1431,52587.89858918654,16608563.981308412,624017.6526415854,642,16495.939631450787,9358644.728162125,8626327.844414895,1431,228037.43253126048,660018.7721872816,16.625066024432876,1431,0.4394844991119852,1,2019-01-01T00:00:00Z
7,1,Medicin,4.594771009283408,0.9607380620620916,9237,0.009996305606924643,3.706885352387139,1.1971907572953546,9237,0.012456553094215225,2.7966405418648765,0.8244743386342358,9237,0.008578506233390237,10.27950544536317,6.601116790080004,9237,0.06868342515649845,9.797445057919237,6.64560261991553,9237,0.06914629216237031,3.505777786416264,4.061793197804527,9237,0.04226222288959093,1.7327884438944523,0.3393657049192901,9237,0.0035310387220438663,1.246833387463462,0.48222181807769254,9237,0.00501743071726025,0.9738680532468933,0.32798362794422775,9237,0.0034126102716918014,35.362563602901375,41.93872075621285,9237,0.43636479702152353,27.14225397856447,25.777089125087127,9237,0.2682059457478342,0.8858489351265924,0.12741701243762504,9237,0.0013257509472602738,166.3808595864458,202.90155640399223,9237,2.1111539617589075,3.430659304969146,3.4561667333979194,9237,0.03596078916804603,49.80739961948574,28.76943031596752,9237,0.2993407141154225,8.865910761646175,4.521061533764861,9237,0.04704082678084225,12.046477115097577,5.399345130810025,9237,0.056179208606548584,5.351124176406439,5.283313511080784,9237,0.05497192060924537,6.742096508742957,6.174708623059727,9237,0.06424672537417245,34.77707233202615,14.020946962101728,9237,0.14588541483494638,2.387047083839227,1.7264526493969599,9237,0.017963427265715388,2.070805006071985,0.7444203951466958,9237,0.007745559444102715,0.46374925841433057,0.44677088094958955,9237,0.004648570134362384,0.40745597851316406,0.08752600773623735,9237,9.106922650774849e-4,0.061379740067897474,0.0672059751357885,9237,6.992660045411024e-4,1806298.9534480893,2003552.154944902,9237,20846.597455766467,15941968.702440305,2397965.697408475,3811,24950.39896178076,9232231.413337663,8604557.268586578,9237,89528.86063914174,660018.5018945545,19.6760996503495,9237,0.20472625476587195,1,2019-01-01T00:00:00Z
8,1,Objektivt psykisk,5.57882847060711,1.0792506413124325,7641,0.012346595373789487,5.034288705666798,1.4391231495861547,7641,0.016463526210544137,3.1432015500542563,0.7682150829801235,7641,0.008788357798021382,8.622531339947674,5.542466896360527,7641,0.06340565715001169,8.044038738385028,5.577423063746117,7641,0.06380555466964934,3.3183563955489825,3.4043601956296485,7641,0.03894577981529895,1.9950206636550607,0.3561316490746146,7641,0.004074135518305214,1.718819526240021,0.5355959825848999,7641,0.006127202178690787,1.057978591981658,0.27404487706133696,7641,0.0031350652775352077,36.64638136369585,49.176688229703565,7641,0.562579856942959,28.940976312001048,28.015427640950392,7641,0.32049566251437567,0.8909709761398985,0.10344720917018278,7641,0.001183433009239486,198.52781049600839,244.7616065145744,7641,2.800065529726474,4.325480957989792,4.084986059584526,7641,0.04673211954169252,29.304382544734985,28.418834572535825,7641,0.3251106258645112,11.314031053709313,3.9077844640024435,7641,0.0447049385361929,14.05948717277099,4.91981600452726,7641,0.056282549387716645,9.157547766533325,4.6121013762234675,7641,0.05276230315312287,12.039817206065607,5.416209442634367,7641,0.06196127561859431,44.10070705912588,13.96501464714098,7641,0.15975935397881288,2.6964206678624776,1.5777446655212843,7641,0.018049352247460907,2.0454647417380296,0.6604640875596085,7641,0.0075556896015380095,0.49937717073620247,0.38443274780486514,7641,0.004397899249620818,0.39609706594852445,0.07420562557865554,7641,8.489101589640442e-4,0.07179509664667487,0.061447078114705476,7641,7.029527538304973e-4,2004981.647297474,2030108.9319069465,7641,23224.38605780269,15924276.055037314,2548206.786759399,3216,29151.410173454566,9763991.219735637,8558070.986461008,7641,97904.07863136327,660019.386205994,20.164056541073137,7641,0.23067620965637456,1,2019-01-01T00:00:00Z
9,1,"Objektivt, somatisk",5.745996264873174,1.1908405845355798,309,0.0677445539381227,5.063106796116505,1.4782178387562839,309,0.08409287473937971,3.4724631856530435,0.8059193434660532,309,0.04584714960357585,6.689787852113252,3.2527450666682283,309,0.1850422016829445,6.263754045307444,3.4307878602308364,309,0.1951707023306614,3.420182792523675,2.595313632669081,309,0.14764223411420235,2.131952592999946,0.4477816603320921,309,0.025473408644953014,1.766990291262136,0.6260661062427463,309,0.03561565641444175,1.2868574839083415,0.3538284054966507,309,0.020128594718961418,52.993527508090615,74.25657492107885,309,4.224308954807017,38.62135922330097,42.8469300234244,309,2.437476686425544,0.8441068352034417,0.12211385525063104,309,0.006946814511570179,297.07119741100325,379.89745042122695,309,21.61161086985708,6.996763754045308,7.54875855531717,309,0.4294338702908643,19.681675962309626,37.00399760870881,309,2.105083874771517,12.176057859723535,5.041705416197063,309,0.28681260022800514,13.623105948660402,4.9246609609458565,309,0.28015417380645696,8.978536333609274,5.267821075414977,309,0.2996758706531697,12.048256245120056,6.815557317307417,309,0.3877235091721078,39.18648211746013,13.30551567851055,309,0.7569243408923,2.1412704761662615,1.2433878132279133,309,0.07073386133549774,1.7872802770499727,0.5764947254014922,309,0.03279563908651598,0.6994533773702111,0.4424803804285987,309,0.02517182936807328,0.4201569066400296,0.0874374501813784,309,0.004974142750042733,0.09424779950390691,0.0644154839732287,309,0.003664468850947436,2342161.3754045307,2120476.1966449455,309,120629.6761662197,16443496.746153846,1615807.0599207126,130,91920.05205893086,9736835.220064726,8591679.697264086,309,488763.5811449712,660017.291262136,15.772714645812398,309,0.8972783863341105,1,2019-01-01T00:00:00Z
10,1,"Observation af patient, Psykiatri",4.419781044792865,0.5817365458776259,15909,0.004612165756517625,3.695612546357408,0.8150294038104805,15909,0.006461775065444196,2.50924697582194,0.619916044539598,15909,0.004914863219102006,12.792565669549713,7.844092295819964,15909,0.06219009985553667,12.163963794078823,7.8509181256933624,15909,0.06224421689360995,4.813853318408526,4.518594208251595,15909,0.035824645404486655,1.6289215482672441,0.20772511577586164,15909,0.0016469012863971355,1.1644352253441448,0.36452557427216026,15909,0.002890058021877566,0.8619687874344072,0.23202812530135175,15909,0.0018395821642070169,60.15286944496826,76.67097911409958,15909,0.6078684017612237,41.855113457791184,36.159848436581036,15909,0.2866851255983309,0.8197183885967863,0.13394237320531455,15909,0.0010619316104892047,268.14570368973534,341.16823070977824,15909,2.704874641350706,4.651895153686593,5.646700564653156,15909,0.0447685798084284,56.0437828619982,18.345955098141406,15909,0.14545172806120588,8.62037488067787,3.6683128994148166,15909,0.0290833836360556,10.6751672022765,4.432474221268613,15909,0.03514186269514975,5.783451555749253,4.278720631349353,15909,0.03392286236348337,6.931926480153578,3.9317225771563304,15909,0.03117176729395684,31.23748460125901,12.02465079473646,15909,0.09533470610119199,2.2992108902108077,1.5522357499195683,15909,0.01230654773634847,2.3551800129545133,0.607438185942993,15909,0.004815935358128239,0.5061842984962897,0.3893802895579784,15909,0.0030871129731980195,0.3931985828857599,0.06811224518043915,15909,5.400124283868489e-4,0.058142894819848065,0.050223697818829134,15909,3.981871534239495e-4,1277111.752592872,1869624.6672977705,15909,14822.893505929736,16271375.403626595,1648091.7753082789,5956,13066.520409522613,10732795.381167892,8320671.110397219,15909,65968.54648133526,660023.9605254887,18.821076347602954,15909,0.14921861871462225,1,2019-01-01T00:00:00Z
11,1,Ordination,4.874888576664948,1.3746504814245053,819,0.048034175182326486,3.746031746031746,1.4666940534493615,819,0.051250437878039096,3.433509619007683,1.3866592768362223,819,0.048453796453573034,6.873284488919588,5.881552740951603,819,0.20551808515732684,6.378510378510379,5.970553432619339,819,0.20862802100842842,2.919321683480476,3.8567211580616334,819,0.1347647436486869,1.8161879880259741,0.45707681451784726,819,0.01597155646254053,1.278998778998779,0.5262065876242359,819,0.018387146226322346,1.1200417188278433,0.4814967724126318,819,0.016824858848356886,19.882783882783883,21.736214394447863,819,0.759524798581213,16.664224664224665,15.31808868005731,819,0.5352573363621914,0.9115344225343266,0.10699422507474761,819,0.003738680792088997,98.15628815628816,108.02683490709151,819,3.7747630997388684,3.1636141636141635,2.514523997028641,819,0.08786457925528378,46.20911245674922,38.72320661610965,819,1.3530983441639208,8.521599209385137,5.715555003250433,819,0.19971765477858408,11.467689723729396,5.79435586649765,819,0.20247117978067247,4.967367440551699,6.902351927396729,819,0.24118769544027652,5.71136534716366,9.226576250820377,819,0.32240266595311895,32.67707958632528,14.770432191210118,819,0.5161206699291618,1.724543798353322,1.6435375406239263,819,0.057429849413976525,1.5653090087586392,0.7404098070258018,819,0.02587201245551165,0.5379711441501361,0.45823307851460604,819,0.016011959596375528,0.4067881900377857,0.09476098637810486,819,0.0033112168377659873,0.08362623393954939,0.08033635635768108,819,0.002807179473574851,1841659.0146520147,2021017.7402525968,819,70620.0750617598,16476885.626506025,1636079.182392835,332,57169.23328596009,9944215.091575092,8554302.784797171,819,298911.52993436536,660028.8473748474,21.266786030993263,819,0.743121644069888,1,2019-01-01T00:00:00Z
12,1,Plan,5.2254268177576755,0.9130840608731876,2102,0.019915646353000655,4.239295908658421,1.2734491006959074,2102,0.02777571422477028,3.3790164995126197,0.7724715404400917,2102,0.016848689706017245,10.923464478970718,6.663812236452848,2102,0.1453471082794699,10.20337773549001,6.682658727041417,2102,0.1457581767206364,4.772336860030831,4.2019349322829855,2102,0.09165010506222165,1.9161867222347273,0.31031918576161605,2102,0.006768497474667662,1.3832064700285442,0.5502269828851649,2102,0.012001223627253064,1.1660563213472583,0.28529696303002755,2102,0.006222727637866682,52.02568981921979,49.294984856559765,2102,1.0751928846955465,39.71075166508088,30.7440040087562,2102,0.6705699261994453,0.8541976490151275,0.11523499725536927,2102,0.0025134372082152375,273.5775451950523,259.11639006120373,2102,5.65169255477981,4.962892483349191,4.250212392917858,2102,0.09270310431390676,33.6382868527868,26.236549926332565,2102,0.5722560191840361,11.281154469168367,4.2029329950546,2102,0.0916718742136605,14.790676072466105,4.799244725595044,2102,0.10467827094150656,8.643492551124014,5.018705439250276,2102,0.109465017473206,11.2183404129202,5.43915297118155,2102,0.11863556892049294,42.1051292900442,12.364144229174126,2102,0.26967935864551734,3.272153951885985,2.004450685847261,2102,0.04371988593600902,2.112713140783321,0.6292325009798742,2102,0.013724444988498978,0.6085019258826181,0.42322216845276023,2102,0.009231070168495538,0.3911776470421999,0.07048402197385262,2102,0.0015373555571936881,0.08198937535368764,0.06796533212583726,2102,0.001482419392567184,1583888.970980019,1968046.6016419607,2102,42925.86170767646,16571093.843113773,1004599.8054611322,835,21911.733332333184,10049067.881065652,8539344.405874418,2102,186255.10022728224,660017.3292102759,19.18985267622315,2102,0.41855765076026313,1,2019-01-01T00:00:00Z
13,1,Samtale med behandlingssigte,5.339592453936067,1.949210722881663,4232,0.02996304608937294,4.512641776937619,2.3092086811087515,4232,0.03549689386058353,2.916568911910922,1.148021155298633,4232,0.017647250953419073,9.879062931529559,7.477775544174217,4232,0.11494751729296766,9.43265595463138,7.22152280482958,4232,0.11100842925626714,3.9612445311790245,4.9347077405811035,4232,0.07585576753344879,1.9824356359966067,0.6913740455577516,4232,0.010627723390223096,1.5361531190926276,0.8860200731505589,4232,0.013619800043307848,1.0185126924278045,0.4043073662921654,4232,0.006214966964975297,78.01937618147448,138.9839046121245,4232,2.136444813630815,46.42391304347826,63.738018324310865,4232,0.9797735864459268,0.856882370600685,0.17928380822394632,4232,0.0027559303598282824,370.7837901701323,641.4723033351585,4232,9.86063947025314,5.627835538752363,8.173705629266665,4232,0.12564527560602437,29.093696319184602,56.57513647277855,4232,0.8696665792707857,11.655575048056486,7.756554388681283,4232,0.11923287406258261,15.527379350767722,8.10585733675976,4232,0.12460231935116436,8.659011923803652,8.790958523800844,4232,0.13513361707194033,10.024105328104588,8.920071796187864,4232,0.13711833164685444,42.4679650615032,20.637847517616393,4232,0.3172426506260978,2.6174008441531043,1.85578586001625,4232,0.028526929696686933,2.0050137227596316,0.7995645222399546,4232,0.012290815123305522,0.4652663340943319,0.46719291344640285,4232,0.007181636461309806,0.37668484064580204,0.1040994418858539,4232,0.0016002048103309185,0.062345212504893735,0.06841744650623047,4232,0.0010517052255657256,2179585.9376181476,2035661.673623231,4232,31291.96029609874,15595959.001899336,2730286.9743146235,2106,41969.66161137331,8617340.175330812,8627495.01817541,4232,132620.87460880424,660014.5267013232,18.848291459322805,4232,0.28973379792775306,1,2019-01-01T00:00:00Z
14,1,Semistruktureret diagnostisk interview,5.334797248579809,1.19936200360115,184,0.08841813997440516,4.388586956521739,1.3498958320642997,184,0.09951564104245139,3.235813811932769,1.223670557137881,184,0.09021019031678103,12.003789040093533,6.1313301922401555,184,0.45200765868773496,10.769021739130435,5.64352398525978,184,0.4160461079968914,7.190119314044915,5.452842335060936,184,0.4019888702428107,1.9092873467012845,0.38638845240686537,184,0.0284849346292658,1.4021739130434783,0.5808375826836867,184,0.042819914699582275,1.1138921786541633,0.4254693314685058,184,0.031366015257816404,534.0434782608696,562.5678035743219,184,41.473048714380965,226.29891304347825,202.99423340732193,184,14.964933430869653,0.6411075690412391,0.25363539093212417,184,0.01869824909457223,2731.9402173913045,2874.747584398,184,211.92920364760323,37.73913043478261,39.54394928333264,184,2.915218618212304,33.12544459337642,32.70875699807075,184,2.411321557595365,11.621068416711637,4.949888487902607,184,0.3649106207024832,14.315917694316663,5.785366656065101,184,0.4265028884217772,9.698789560857664,5.570298943646494,184,0.4106478863093983,10.973838743742537,8.477528303284144,184,0.6249716781973601,42.83620339247892,16.34401909342534,184,1.2048970732838105,3.3786151163109106,1.908406357524098,184,0.14068958324589756,2.1491080868896035,0.7543188331478069,184,0.055609122161896056,0.7172011425001096,0.4861094917813613,184,0.03583646718685341,0.3726432104905342,0.09913416839112224,184,0.007308267854688018,0.08647547882468541,0.05999166953334531,184,0.004422644554497289,2897617.2989130435,1876825.5598756247,184,138361.41595478603,16410688.386363637,569725.408283966,88,42000.714334267694,8541192.092391305,8658877.565681022,184,638340.9231948816,660024.9619565217,20.029040895927086,184,1.4765604848018714,1,2019-01-01T00:00:00Z
15,1,Telefonkonsultation,5.061017896203122,1.3058175612826224,1724,0.03144950933919938,4.075696055684455,1.6578086328013906,1724,0.039926915999415384,2.869539343366146,0.9927879838608695,1724,0.02391045724611732,9.128960904887249,6.008926562870327,1724,0.14471990395957965,8.74332946635731,5.988098725215449,1724,0.14421828314035975,3.4729599715014023,4.060142107916749,1724,0.0977850818731394,1.809562545849723,0.4783090112317484,1724,0.01151966718917511,1.328016241299304,0.6490122928014065,1724,0.015630911062081653,0.9890269454091978,0.39521408021023585,1724,0.009518396194906728,44.872389791183295,64.45542186555407,1724,1.5523542124304828,31.604408352668212,36.73176291108701,1724,0.8846533811222548,0.8798571112548615,0.1426191547778958,1724,0.003434861479218066,212.81844547563804,298.9053643140082,1724,7.1988823900459336,3.8689095127610207,4.307558821480334,1724,0.10374390374428127,44.48011330265289,39.69891962626122,1724,0.9561148360693627,9.32313279393276,5.662380506137879,1724,0.136373635866076,13.126830234273324,6.363854393051723,1724,0.1532680399634083,6.971874743560331,5.905811769434376,1724,0.14223647154503274,8.392027404361441,7.129760596736204,1724,0.1717142418065402,36.434439508234995,16.417275568964957,1724,0.3953961691426702,2.2051301937625745,1.521126835856848,1724,0.03663505075195787,1.9030497946790688,0.773732178015215,1724,0.01863468380271079,0.43272115420078694,0.453967677869402,1724,0.01093342680337746,0.37931851965466784,0.09013461350519872,1724,0.0021708157810594432,0.05751852398716461,0.06760897416486039,1724,0.0016283048470591601,2579549.507540603,1904122.4656565925,1724,45859.175923339826,15450923.894890511,3262420.0340039465,685,78572.62175814148,9815985.000580046,8647226.919808606,1724,208261.13221021218,660018.6943155453,16.298896777186624,1724,0.39254511626365707,1,2019-01-01T00:00:00Z
16,1,Telefonnotat,4.850221886944522,0.7978595080162967,1296,0.02216276411156379,3.8703703703703702,1.0723705283056557,1296,0.029788070230712647,2.947543679471079,0.7294163414299549,1296,0.020261565039720972,12.212548639335072,5.541733703739225,1296,0.1539370473260896,11.691358024691358,5.791755771016381,1296,0.16088210475045508,5.1259171502166065,3.999692219654278,1296,0.11110256165706321,1.7690436866493788,0.2556953947897532,1296,0.007102649855270922,1.2388117283950617,0.4290042075391299,1296,0.011916783542753606,1.037407219325789,0.2766687280631112,1296,0.007685242446197534,60.4945987654321,68.23700443229426,1296,1.8954723453415059,42.38734567901235,35.062520579630544,1296,0.9739589049897375,0.827095659450203,0.13748268401662297,1296,0.00381896344490619,288.1188271604938,312.93550928817547,1296,8.692653035782648,4.853395061728395,4.649087182520703,1296,0.1291413106255751,44.77816724053747,21.2802124439009,1296,0.5911170123305809,10.04760947180335,3.3571349457085935,1296,0.09325374849190543,13.192149924932167,4.195059383227047,1296,0.11652942731186229,7.520819407176234,4.027003125030938,1296,0.11186119791752604,9.685618115102391,4.327242808959589,1296,0.12020118913776637,37.72469846509572,11.147762032338711,1296,0.3096600564538531,2.95941814492423,1.5987056643845317,1296,0.04440849067734812,2.3143190705377368,0.5751240894934277,1296,0.015975669152595226,0.590841051153034,0.4221417432349978,1296,0.011726159534305496,0.3970465390195842,0.06352534776191769,1296,0.001764592993386603,0.06760076872990593,0.05816718937244879,1296,0.0016157552603457994,2522871.9143518517,1987624.2496175868,1296,55211.78471159962,15906460.636182902,2233527.3591015497,503,62042.426641709724,1148737.2824074074,4310838.519374471,1296,119745.51442706859,660020.2962962963,18.64271307378273,1296,0.5178531409379333,1,2019-01-01T00:00:00Z
17,2,"Aftaler, Psykiatri",4.770127892405374,1.0130235584556841,5986,0.013093362414704239,3.950801871032409,1.161716037686082,5986,0.015015217541027675,2.7904222219379107,1.0068629258600315,5986,0.013013736038194626,9.446165355109189,6.358548506867122,5986,0.08218444609403398,9.169228199131306,6.388299557299882,5986,0.08256897938773948,2.6711043947905315,3.467449681524473,5986,0.044816899820338006,1.7230997228707894,0.3621050406187881,5986,0.00468021941783933,1.2459906448379552,0.45673805773054116,5986,0.005903354239432221,0.9715488554391447,0.39505489885260875,5986,0.0051060974063297775,24.048613431339792,28.08122498943937,5986,0.36295074558393237,20.267290344136317,18.821131121249646,5986,0.24326373139916524,0.9303729128047545,0.09335899693695528,5986,0.0012066680694299897,118.10106916137654,139.5108316795368,5986,1.8031820333395367,2.5586368192449047,2.2040411913893223,5986,0.02848730402656209,51.47290560969543,31.75145231251429,5986,0.41038855301126315,8.426581218367899,5.09021169363825,5986,0.0657911515641089,11.875522279218721,5.720283250437265,5986,0.07393484691206603,5.760385050783909,5.628484656948461,5986,0.07274834710791403,7.314171673557606,7.002800553599002,5986,0.09051142473521694,33.795899107874206,15.59595862428969,5986,0.2015782720629493,2.2806039869381296,1.8227630015580267,5986,0.02355927103205409,1.9180095528408025,0.7983721689454778,5986,0.01031898622945392,0.38170109016022313,0.4088818135165041,5986,0.005284810727713497,0.4175338375549293,0.1003892927598905,5986,0.0012975348714149293,0.0594296999856053,0.07551739740325991,5986,9.760648156331913e-4,2356148.2008018713,1996169.179289983,5986,25800.551514666327,12191995.05263158,6462071.085972709,19,83522.47879329389,16913033.750250585,4394943.010306894,5986,56804.78123691793,660019.6399933178,19.699968345584466,5986,0.25462273108395495,2,2019-04-01T00:00:00Z
